dataset,model,auc,pr_auc,brier,emp,eta,precision,recall,f1,precision_fix,recall_fix,f1_fix,balacc_fix,test_default_rate,prior_default_frozen,mean_validation_auc,std_validation_auc,n_encoded_features,search_seconds,refit_seconds,total_seconds,code_fingerprint
lending_club,LR,0.7075138781678201,0.37743482594143074,0.14506120605148284,0.02349952902083223,0.19603567915827114,0.3922882239094834,0.3924050632911392,0.3923466349017272,0.313706897315692,0.6589538346984364,0.425057486446407,0.6496719486935414,0.19965064853012227,0.1996497194038726,0.7084002517070827,0.0010058331148260445,142,458.8647758960724,17.926798343658447,614.4996178150177,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
lending_club,EBM,0.7206555169760356,0.3938107228760991,0.14309873441578388,0.024326074126522067,0.19485015055993457,0.40661394137299683,0.40100521221146684,0.4037901011255963,0.32359540477472626,0.6711653015636634,0.436659803802834,0.6606000642947176,0.19965064853012227,0.1996497194038726,0.7206520494129098,0.0007845587844767913,142,89692.1091401577,927.7503006458282,96511.16675496101,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
lending_club,XGBoost,0.7284312483911194,0.40393761868371625,0.14184905182458432,0.024800127940390063,0.1922102340770054,0.41546294550254576,0.41012658227848103,0.4127775175644028,0.3222844827586207,0.6959233060312733,0.4405491397596041,0.6654332109445895,0.19965064853012227,0.1996497194038726,0.7279572697710566,0.000646438222701179,142,2602.469878911972,23.816461086273193,2818.0495133399963,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
lending_club,CatBoost,0.7287943458509507,0.40471863263185326,0.14175481905196644,0.02482672200185871,0.1949966030804571,0.4158241174573667,0.408060312732688,0.4119056343188929,0.32953366932916067,0.6742926284437826,0.44271030664499333,0.6660318493971873,0.19965064853012227,0.1996497194038726,0.7285020095853787,0.00031651040077140515,142,2106.342405796051,18.78573226928711,2275.9001569747925,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
