dataset,model,group_column,group,n,auc,selection_rate,tpr,base_rate_threshold
home_credit,LR,CODE_GENDER,M,21126,0.7313160975907942,0.44480734639780367,0.7453531598513011,0.08072908198107379
home_credit,LR,CODE_GENDER,F,40377,0.7421717391866406,0.27245709190875994,0.5979381443298969,0.08072908198107379
home_credit,EBM,CODE_GENDER,M,21126,0.742718097314149,0.4283820884218498,0.7537174721189591,0.08072908198107379
home_credit,EBM,CODE_GENDER,F,40377,0.7555265746151808,0.2657701166505684,0.6096693921080697,0.08072908198107379
home_credit,XGBoost,CODE_GENDER,M,21126,0.7421898357878105,0.46662879863675094,0.7732342007434945,0.08072908198107379
home_credit,XGBoost,CODE_GENDER,F,40377,0.7537921582194235,0.2951432746365505,0.6445076430856737,0.08072908198107379
home_credit,CatBoost,CODE_GENDER,M,21126,0.7412288871721545,0.4364290447789454,0.7578996282527881,0.08072908198107379
home_credit,CatBoost,CODE_GENDER,F,40377,0.7538605188583376,0.27188746068306213,0.6114468538926413,0.08072908198107379
