candidate_index,params,mean_validation_auc,std_validation_auc,sklearn_rank,mean_fit_time_seconds,mean_score_time_seconds,fold1_validation_auc,fold2_validation_auc,fold3_validation_auc,fold4_validation_auc,fold5_validation_auc
0,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.775,0.04061174534119961,13,4.778813064470887,0.002601658180356026,0.7870163690476191,0.7414434523809524,0.7756696428571428,0.7273065476190476,0.8435639880952381
1,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.03}",0.7633370535714286,0.04016124102650962,20,1.626408852264285,0.003488016128540039,0.7591145833333333,0.7423735119047619,0.8050595238095238,0.7015438988095237,0.8085937499999999
2,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.7780133928571427,0.03698173967945581,10,1.6464595500379802,0.0032696615904569625,0.7663690476190474,0.7609747023809522,0.8036644345238095,0.7259114583333333,0.8331473214285714
3,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.1}",0.7732514880952381,0.031207232285214666,14,1.5877614155411721,0.0028296981006860735,0.77734375,0.7602306547619049,0.8011532738095238,0.7206101190476191,0.8069196428571429
4,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.7802827380952381,0.031745949396904616,5,3.472892481088638,0.0030160702764987944,0.7842261904761905,0.7589285714285714,0.7849702380952379,0.7393973214285714,0.8338913690476191
5,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.1}",0.7721912202380953,0.036420617943514796,16,2.8551676139235496,0.0028549764305353166,0.7610677083333333,0.7444196428571428,0.8037574404761906,0.7273065476190477,0.8244047619047619
6,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.1}",0.7906249999999999,0.04426451785685431,1,3.2723625145852564,0.0029203467071056365,0.78515625,0.749813988095238,0.8151041666666666,0.7412574404761905,0.8617931547619048
7,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.03}",0.7813430059523809,0.04317648455227617,4,1.6882542170584203,0.0032026339322328568,0.76953125,0.7559523809523809,0.82421875,0.720703125,0.8363095238095238
8,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.05}",0.7718563988095237,0.04795890510240021,18,0.9964212100952864,0.003160247579216957,0.7589285714285715,0.7154947916666666,0.82421875,0.7289806547619048,0.831659226190476
9,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.03}",0.7833705357142857,0.036510796497437145,2,3.355187762901187,0.0027467120438814164,0.7862723214285715,0.753720238095238,0.8035714285714285,0.7349330357142857,0.8383556547619048
10,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.1}",0.7816778273809524,0.0387823714083838,3,3.2591075394302607,0.002748575434088707,0.7974330357142858,0.7410714285714286,0.8092447916666666,0.7310267857142856,0.8296130952380952
11,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.05}",0.7719866071428572,0.04369599791158491,17,1.2634604647755623,0.002773769199848175,0.7496279761904762,0.7247023809523808,0.8221726190476191,0.7364211309523809,0.8270089285714286
12,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.03}",0.7676525297619047,0.04864459911816148,19,1.2922067418694496,0.0030628632754087447,0.7490699404761905,0.720703125,0.8221726190476191,0.7172619047619048,0.8290550595238094
13,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.05}",0.7788690476190476,0.04327972209804249,9,3.700784633308649,0.0029754862189292908,0.7743675595238095,0.7505580357142857,0.8251488095238094,0.7159598214285714,0.828311011904762
14,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.05}",0.779203869047619,0.03527248751500283,8,2.570349983498454,0.0028292633593082427,0.7979910714285714,0.7464657738095238,0.7898065476190476,0.7325148809523809,0.8292410714285714
15,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.05}",0.7766369047619046,0.03795416004336688,12,2.403606003522873,0.0032107483595609663,0.791108630952381,0.7421875,0.7996651785714285,0.7237723214285714,0.8264508928571429
16,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.05}",0.7728236607142857,0.034815525770293766,15,3.488244193792343,0.002621867135167122,0.783017113095238,0.7330729166666666,0.7946428571428571,0.7327008928571429,0.8206845238095238
