candidate_index,params,mean_validation_auc,std_validation_auc,sklearn_rank,mean_fit_time_seconds,mean_score_time_seconds,fold1_validation_auc,fold2_validation_auc,fold3_validation_auc,fold4_validation_auc,fold5_validation_auc
0,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 5}",0.7538115236427464,0.0028633420832168727,1,135.9109848022461,0.2827805995941162,0.7503353120305548,0.7504476560330895,0.7549420172915026,0.7565760740848456,0.7567565587737389
1,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 5}",0.7534834728273114,0.002852584385949827,4,131.57840847969055,0.2651497840881348,0.7501372864528818,0.7499504824730443,0.7548741700414954,0.7563034155135385,0.7561520096555969
2,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.02, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 5}",0.7532459701291183,0.0032638676630396516,7,84.58031592369079,0.26717400550842285,0.7487662253951439,0.7499154984738404,0.7548475354454429,0.7559860699485712,0.7567145213825928
3,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 5}",0.7531854376015693,0.0030248249188481054,9,82.68285460472107,0.2628180980682373,0.7496092145349081,0.7495062997916656,0.7547204352644055,0.7554519412535475,0.75663929716332
4,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.02, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 5}",0.753727991217332,0.0029437073071329465,3,102.9646324634552,0.26714448928833007,0.7498030932423493,0.7506461825749515,0.7549809088113811,0.756216396109965,0.7569933753480136
5,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.02, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 2}",0.7527941845330052,0.003111051587072661,13,81.846320438385,0.2618626594543457,0.7488515395965435,0.7492008118291672,0.7548427261892278,0.7549532370761685,0.7561226079739187
6,"{'clf__estimator__interactions': 10, 'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 5}",0.752547916494913,0.003242784873809018,16,74.61204438209533,0.26285881996154786,0.7484700108364121,0.7489282984428474,0.7539252436745479,0.7550087841003009,0.756407245420457
7,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 2, 'clf__estimator__min_samples_leaf': 2}",0.7537714078504256,0.0028299727709023077,2,135.22776193618773,0.2694985389709473,0.750324507902877,0.7504431696204628,0.7549391339642809,0.7565877857732689,0.7565624419912391
8,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 512, 'clf__estimator__max_leaves': 5, 'clf__estimator__min_samples_leaf': 2}",0.7528351771468136,0.0030669567068108616,11,91.10125102996827,0.26488709449768066,0.748557429087406,0.7497893556910311,0.7544146300245873,0.7552261684006757,0.7561883025303681
9,"{'clf__estimator__interactions': 20, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_bins': 256, 'clf__estimator__max_leaves': 3, 'clf__estimator__min_samples_leaf': 5}",0.7532431403500693,0.002826109128732179,8,97.23022561073303,0.268048095703125,0.7495811215764386,0.7501336516793767,0.7545302970895762,0.756267573516506,0.7557030578884489
