candidate_index,params,mean_validation_auc,std_validation_auc,sklearn_rank,mean_fit_time_seconds,mean_score_time_seconds,fold1_validation_auc,fold2_validation_auc,fold3_validation_auc,fold4_validation_auc,fold5_validation_auc
0,{'clf__lr__C': 0.001},0.7083525687824668,0.001001808290389763,6,13.849186325073243,0.6634733200073242,0.7090796979442642,0.7077077148939432,0.707694940284271,0.7073219975066997,0.7099584932831556
1,{'clf__lr__C': 0.01},0.7083956761819976,0.001006732453127396,5,14.698392391204834,0.6653358459472656,0.709137816126318,0.7077506599328077,0.7077289264024729,0.7073587590520878,0.7100022193963021
2,{'clf__lr__C': 0.1},0.7083995904772586,0.001005630352931558,4,14.82867636680603,0.6573482990264893,0.7091405751238982,0.7077583115704041,0.707732020175169,0.7073626745532866,0.7100043709635356
3,{'clf__lr__C': 1.0},0.7084010672500203,0.00100707500410026,1,14.845976209640503,0.654660415649414,0.7091438869474977,0.7077589475861041,0.707731586350062,0.7073631602429145,0.7100077551235231
4,{'clf__lr__C': 10.0},0.7084002517070827,0.0010058331148260445,2,14.749283695220948,0.6522245407104492,0.7091437840270416,0.7077588676283012,0.7077315369166906,0.7073631923881123,0.710003877575268
5,{'clf__lr__C': 100.0},0.708400069856952,0.0010055535197757803,3,14.727345418930053,0.6454767227172852,0.7091437398603893,0.7077588531764685,0.7077315378621375,0.7073631986010496,0.7100030197847156
