dataset,model,auc,pr_auc,brier,emp,eta,precision,recall,f1,precision_fix,recall_fix,f1_fix,balacc_fix,test_default_rate,prior_default_frozen,mean_validation_auc,std_validation_auc,n_encoded_features,search_seconds,refit_seconds,total_seconds,code_fingerprint
taiwan,LR,0.7045266857934702,0.4814170914146126,0.1448306358621215,0.01929577260735281,0.07980802360840666,0.6787330316742082,0.22607385079125847,0.3391746749576032,0.48915482423335827,0.49284099472494347,0.49099099099099097,0.6733411051091014,0.22116666666666668,0.22120833333333334,0.7299767983937258,0.008570603206803085,30,3.660109758377075,0.12297987937927246,4.946940183639526,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
taiwan,EBM,0.7766821247490957,0.5389725880159683,0.13779925055184264,0.023051274240761824,0.10630627703296369,0.6804308797127468,0.28560663149962323,0.4023354564755839,0.466704610130905,0.6179351921627732,0.5317769130998703,0.7087108017308623,0.22116666666666668,0.22120833333333334,0.7849038860893013,0.0034191573555973523,30,386.27694439888,2.3778891563415527,407.1021955013275,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
taiwan,XGBoost,0.7750604693931097,0.5442313106541763,0.13735561251910225,0.022652422648378447,0.09821454975272399,0.689908256880734,0.28334589299171065,0.4017094017094017,0.4721080446271286,0.6058779201205727,0.5306930693069307,0.70674807625973,0.22116666666666668,0.22120833333333334,0.7855372172260708,0.0040796763699152494,30,45.18543219566345,0.16490507125854492,46.89457559585571,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
taiwan,CatBoost,0.775485234728001,0.543233161507713,0.13736549043529347,0.02330661489345495,0.10413863374059298,0.6827458256029685,0.2773172569706104,0.39442658092175775,0.47131608548931386,0.6314996232102487,0.5397745571658615,0.7151720243164447,0.22116666666666668,0.22120833333333334,0.7854115271513801,0.004672870408677038,30,773.5926613807678,1.013993501663208,784.3955750465393,e6d9da67c49c83e098a461326ba5c835f7f605262c8917cb6a70eb3f63c4d236
