candidate_index,params,mean_validation_auc,std_validation_auc,sklearn_rank,mean_fit_time_seconds,mean_score_time_seconds,fold1_validation_auc,fold2_validation_auc,fold3_validation_auc,fold4_validation_auc,fold5_validation_auc
0,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.7282682876602377,0.0006421975497391262,5,29.59553017169237,0.18468442521989345,0.7288838093186633,0.7276892572564084,0.7281034533980424,0.7275223545269341,0.7291425638011403
1,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.03}",0.7269183584295451,0.0006812785608300379,14,21.031243074312805,0.16895930245518684,0.7277562910052799,0.7264591573759301,0.7266240102412548,0.7260645311767143,0.7276878023485465
2,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.723911083587722,0.0007546417108587666,20,17.55748347453773,0.1605035297572613,0.7246442773411981,0.7233103835709795,0.7234661058494796,0.7231447805609961,0.7249898706159569
3,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.1}",0.7280141346180747,0.0004454346207692723,7,15.874233351275326,0.15508978739380835,0.7285492979816964,0.7275532063532827,0.728239772402923,0.7274184790759506,0.7283099172765214
4,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.03}",0.7269468751345592,0.0007329775133298735,12,21.169095580279826,0.17258310094475746,0.7278174959906184,0.7263607576838153,0.7265808693597982,0.7261368959598575,0.7278383566787067
5,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.1}",0.7265750378425583,0.0006735246016257745,15,15.543907156586647,0.14057053290307522,0.7272030747796904,0.725601288351436,0.7264444780957544,0.726182660321662,0.7274436876642485
6,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.1}",0.7272555197880649,0.000713297656704905,11,17.183475559204815,0.145225865021348,0.7280719229217358,0.7267081773093672,0.7271944086783346,0.7262704905916895,0.7280325994391975
7,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.03}",0.723926256601685,0.0007699667929066585,19,17.7132359161973,0.16452451050281525,0.724696796353296,0.723311149923301,0.7234434415941096,0.7231665146315864,0.7250133805061321
8,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.05}",0.7261081236708604,0.0006747094287418227,17,17.487784938141704,0.1606471873819828,0.7268279484915128,0.725473503356326,0.7257988015481474,0.7254345366233536,0.7270058283349621
9,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.03}",0.7269360625499585,0.0006672345222778313,13,21.36703339666128,0.18024979159235954,0.7276878715931164,0.7263302570234934,0.7266433940656789,0.7262356437115305,0.7277831463559727
10,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.1}",0.7274326994442919,0.0006972487171774746,10,16.678580083325507,0.1483668688684702,0.7278241462458621,0.7267058375981816,0.7273320045769143,0.7267441164509334,0.7285573923495683
11,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.05}",0.7261194194451519,0.0007211167018661579,16,17.741930823773146,0.16856723427772521,0.7269456129107148,0.7254452478624902,0.7257419443918116,0.7254274592772748,0.7270368327834686
12,"{'clf__estimator__depth': 4, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.03}",0.7239289349918121,0.0007490494116060659,18,17.694767916575074,0.17846718914806842,0.7246792720521233,0.7233758378119068,0.7234999801348081,0.7231159209265302,0.7249736640336922
13,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.05}",0.7278780750653271,0.0003466406548502148,9,26.59104135259986,0.16974827460944653,0.7280604930783309,0.7276457367104513,0.7276729821967685,0.7275370935053346,0.7284740698357502
14,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 3, 'clf__estimator__learning_rate': 0.05}",0.7282907217717243,0.0005241000087169507,4,21.833519419655204,0.16953968815505505,0.7289161548408413,0.727638439885606,0.7283953956796163,0.7277308577345819,0.7287727607179761
15,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.05}",0.7283231621076561,0.000670025177378138,3,21.660610729455946,0.179610912874341,0.7290466405555984,0.7275848057580769,0.7283317943797357,0.7275594787187769,0.7290930911260928
16,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.05}",0.7285025918749553,0.0006325547728783066,1,29.47336317002773,0.1767308574169874,0.7292168387091156,0.7282543382294594,0.727873671825256,0.7278698997618728,0.7292982108490723
17,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.05}",0.7282016126760544,0.0007069705862836733,6,21.922657158598305,0.18182362392544746,0.7291132111814067,0.7273416057262148,0.7282755990362967,0.727462416158841,0.728815231277513
18,"{'clf__estimator__depth': 6, 'clf__estimator__l2_leaf_reg': 5, 'clf__estimator__learning_rate': 0.1}",0.7285020095853787,0.00031651040077140515,2,17.89825045466423,0.16393816992640495,0.7290692469932547,0.7281755615598582,0.7285824283262576,0.7282562202092353,0.728426590838288
19,"{'clf__estimator__depth': 8, 'clf__estimator__l2_leaf_reg': 1, 'clf__estimator__learning_rate': 0.03}",0.7279483475585513,0.0005888032697231579,8,31.866957456618547,0.18960972651839256,0.7285896149768362,0.7273759582726591,0.7278435945901243,0.7272652227933418,0.7286673471597951
